,id,title,authors,paper,presentation,best,theme,abstract
23,403,Evaluation of Pushback Decision-Support Tool Concept for Charlotte Douglas International Airport Ramp Operations,"Miwa Hayashi ,     Ty Hoang,  Yoon Jung,  Waqar Malik,  Hanbong Lee,  Victoria Dulchinos",/seminarContent/seminar11/papers/403_Hayashi_0126150347-Final-Paper-5-5-15.pdf,/seminarContent/seminar11/presentations/403-Hayashi_0126150347-PresentationPDF-6-8-15.pdf,,Integrated airport/airside operations,"This paper proposes a new departure pushback decision-support tool (DST) for airport ramp-tower controllers. It is based on the NASA’s Spot and Runway Departure Advisor (SARDA) Collaborative Decision Making concept, but the gate releases are now controlled by tactical pushback (or gate-hold) advisories rather than strategic pre-assignments of target pushback times to individual departure flights. The proposed ramp DST relies on data exchange with the airport traffic control tower (ATCT) to coordinate pushbacks with the ATCT’s flow-management intentions under the current operational constraints, such as a Traffic Management Initiative (TMI). Airlines are also expected to benefit in reduced taxi delay and fuel burn. With collaboration from American Airlines, the concept was evaluated in a human-in-the-loop simulation experiment with current ramp-tower controllers from the Charlotte Douglas International Airport as participants. The results showed that the tool helped reduce taxi time by one minute per flight and overall departure-flight fuel consumption by 10-12% without reducing runway throughput. Expect Departure Clearance Time conformance was also improved when advisories were provided. These benefits were attained without increasing the ramp controllers’ workload. Additionally, the advisories lowered the tower controllers’ workload level."
24,407,Machine Learning Applied to Airspeed Prediction During Climb,"Richard Alligier ,     David Gianazza,  Nicolas Durand",/seminarContent/seminar11/papers/407-Alligier_0126150750-Final-Paper-6-18-15.pdf,/seminarContent/seminar11/presentations/407-Alligier_0126150750-PresentationPDF-6-23-15.pdf,,Trajectory and queue management,"In this paper, we apply Machine Learning methods to improve the aircraft climb prediction in the context of ground-based applications. Mass and speed intent are key parameters for climb prediction. As they are considered as competitive parameters by many airlines, they are currently not available to ground-based trajectory predictors. Consequently, most predictors today use reference parameters that may be quite different from the actual ones.  In our most recent paper, we have demonstrated that Machine Learning techniques provide a mass estimation significantly more precise than two state-of-the-art mass estimation methods.  In this paper, we apply similar techniques to the speed intent. We first build a set of examples by adjusting CAS/Mach speed profile to each climb trajectory in our database. Then, using the adjusted values (cas,M) in this database, we learn a model able to predict the (cas,M) values of a new trajectory, using its past points as input.  We apply this technique to actual Mode-C radar data and we consider 9 different aircraft types. When compared with the reference speed profiles provided by BADA, the reduction of the speed RMSE ranges from 36 % to 79 %, depending on the aircraft type. Using the predicted mass and speed profile, BADA is used to compute the predicted future trajectory with a 10 minute horizon. When compared with BADA used with the reference parameters, the reduction of the future altitude RMSE ranges from 45 % to 87 %."
25,408,Does ATM Need Centralized Coordination? Autonomous Conflict Resolution  Analysis in a Constrained Speed Environment.,"Nicolas Durand ,     Barnier Nicolas",/seminarContent/seminar11/papers/408-Durand_0126150800-Final-Paper-5-13-15.pdf,/seminarContent/seminar11/presentations/408-Durand_0126150800-PresentationPDF-6-11-15.pdf,,Separation,"The concept of Free-Flight, introduced in the 90s, opened a debate on the efficiency of letting aircraft deal with conflicts without any centralized control. Many models have been proposed for autonomous aircraft solvers but their efficiency is not well-known. In this paper, we experiment powerful algorithm derived from robotics which is able to deal with thousands of robots in very small spaces, and show how its performance plummets when speeds are constrained. We also compare this autonomous algorithm with a centralized approach using evolutionary computation on a complex example to point out their relative performance in a speed constrained environment. This comparison provides scientific arguments for the necessity of centralized air traffic control."
26,411,Validation of the use of GBAS precision approaches for improved runway throughput in poor weather conditions,"Renée Pelchen-Medwed ,     Lendina Smaja,  Anna Wennerberg",/seminarContent/seminar11/papers/411-Pelchen-Medwed_0126150856-Final-Paper-5-29-15.pdf,/seminarContent/seminar11/presentations/411-Pelchen-Medwed_0126150856-PresentationPDF-6-10-15.pdf,,Enhanced surveillance and navigation,"In current low visibility operations at an airport while normally using Instrument Landing System (ILS), extra spacing margins between aircraft have to be provided in order to protect the ILS critical and sensitive areas. This results in a decrease of runway throughput during low visibility conditions. The benefit of the use of Ground-Based Augmentation System (GBAS) instead of ILS in low visibility conditions is that there is no sensitive or critical area that has to be protected. The GBAS Local Object Consideration Areas (LOCA) are also much smaller and usually located outside aircraft movement areas. This leads to an immediate improvement in runway throughput in adverse weather conditions. To validate this anticipated benefit a real-time simulation was conducted in the frame of the SESAR 06.08.05 GBAS operational implementation project. The results of this real-time simulation show that when using GBAS precision approach in LVP operations for segregated runways, the expected runway throughput benefit is materialised without negatively impacting safety and human performance. However, GBAS in LVP operations for mixed mode runway operations might not bring any significant gain in runway throughput since the results indicate that the spacing cannot be reduced as much as expected."
27,414,Risk Analysis Process Tool for Surface Loss of Separation Events,Eric Chang,/seminarContent/seminar11/papers/414-Chang_0126151013-Final-Paper-5-6-15.pdf,/seminarContent/seminar11/presentations/414-Chang_0126151013-PresentationPDF-6-18-15.pdf,,Safety and resilience,The MITRE Corporation’s Center for Advanced Aviation System Development (MITRE/CAASD) made  improvements to the Risk Analysis Process (RAP) Tool scoring methods used in quantifying the risk  level for loss of separation events. These enhancements are designed to evolve the present scoring  methods by using operational data for trend analysis and promoting increased safety through risk  mitigation and management. The new changes aim to simplify the tool’s use and eliminate any potential  biases associated with it. A newly modified RAP Tool has been developed for future evaluation of  events and it closely aligns with the current Federal Aviation Administration (FAA) Safety Management  System (SMS) Risk Matrix. The tool will be used by the FAA to closer examine the risk involved in loss  of separation events in order to better prioritize their mitigations.
28,415,Arrival Scheduling with Shortcut Path Options and Mixed Aircraft Performance,"Shannon Zelinski ,     Jaewoo Jung",/seminarContent/seminar11/papers/415_Zelinski_0126151019-Final-Paper-4-29-15.pdf,/seminarContent/seminar11/presentations/415-Zelinski_0126151019-PresentationPDF-6-18-15.pdf,,Trajectory and queue management,"Previous work introduced the concept of using tactical shortcut options to improve schedule conformance in terminal airspace. When a scheduling point is congested, aircraft are scheduled to longer nominal paths, holding shortcut path options in reserve for tactical use if an aircraft is late, thereby improving the schedule conformance, reducing the required scheduling buffer, and increasing throughput. When the scheduling point is less congested, aircraft may be scheduled to the shorter path with original larger scheduling buffers. Previous work focused on a single generic merge point serving aircraft with uniform arrival precision. This paper extends the previous concept to enhance the performance of time-based arrival management and consider mixed aircraft performance. Aircraft equipped to achieve a high degree of schedule conformance may be scheduled to the shorter path under the same conditions that a less equipped aircraft would be scheduled to the longer path, giving the equipped aircraft an advantage that can be seamlessly integrated into the scheduler. The arrival scheduler with shortcut path options for mixed aircraft performance is applied to a model of first-come-first-served terminal metering at Los Angeles International Airport. Whereas clear system benefits were found for tactical shortcut routing and higher percentages of equipped aircraft, very little advantage could be seen for equipped over unequipped aircraft that could be used to incentivize early equipage."
29,418,A Methodology for Environmental and Energy Assessment of Operational Improvements,"Akshay Belle ,     Dominic McConnachie,  Philippe Bonnefoy",/seminarContent/seminar11/papers/418-Belle_0126151024-Final-Paper-5-7-15.pdf,/seminarContent/seminar11/presentations/418-Belle_0126151024-PresentationPDF-6-18-15.pdf,,Environment and energy efficiency,"NextGen Operational Improvements (OIs) have the highest potential for delivering Environmental and Energy (E&E) benefits in the near term. To foster improved aviation environmental performance, it is important to assess the E&E impacts of NextGen OIs. This paper presents a methodology that uses advanced Aviation Environmental Design Tool (AEDT) based modeling to assess the E&E benefits and tradeoffs of OIs that can potentially improve terminal airspace operations and can affect noise exposure in areas surrounding the airport. The methodology is demonstrated in performing an E&E assessment of the Enhanced Visual Approach (EVA) concept across operational performance (i.e., track distance and time), energy (i.e., fuel savings), emissions and noise. The E&E assessment of EVA is performed at three airports: DEN, BOS and LAX. The results indicate that at 100% equipage (i.e., all aircraft are equipped with EVA-CAVS) and traffic levels of year 2012-2013, EVA-CAVS can result in on average 0.4%, 0.3% and 1.2% improvement annually in terms of operational performance (distance) at DEN, BOS and LAX, respectively. This corresponds to 0.1%, 0.6% and 1.1% reduction in terms of fuel and CO2. Further, the potential reduction in trombones (i.e., stretched flight paths in the downwind leg of final approach) from use of EVA-CAVS can reduce noise exposure as well. The applicability of the methodology to assess the E&E benefits and tradeoffs of other NextGen Operational Improvement Con-Ops is also discussed."
30,420,Computational Assessment of Different Air-Ground Function Allocations,"Martijn IJtsma ,     Raunak Bhattacharyya,  Amy Pritchett,  Jacco Hoekstra",/seminarContent/seminar11/papers/420_IJtsma_0126151032-Final-Paper-4-30-15.pdf,/seminarContent/seminar11/presentations/420_IJtsma_0126151032-PresentationPDF-4-30-15.pdf,,Air-ground integrated concepts,"NextGen and SESAR are re-defining each agent’s role in the airspace in terms of autonomy, authority and responsibility. Function allocation is the process of defining authority, i.e., which functions are executed by which agents. This is an essential design decision in creating transformative ATM concepts of operation. This paper presents a computational simulation methodology to assess function allocations in early design phases, before functional prototypes and HITL experiments can be developed. Thus, this method applies the same models of the functions regardless of which agent executes them, so that any observed effects can be isolated to the function allocation without confounds. A case study is presented in which ten potential function allocations within a new concept of operation were evaluated. A distinction is made between coherent and incoherent function allocations. The key metrics of the function allocations include the time history of each agent’s task load and required information exchange with other agents. The results show that the coherency of a function allocation can have a pronounced effect on the amount of information requirements. The paper concludes with a discussion of how this method can be applied to other concepts of operation, and how this method can be used, after the early-in-design analysis described here, as an evolving computational analysis tool for more detailed evaluations using higher fidelity models."
31,424,Required Surveillance Performance for reduced minimal-pair arrival separations,"Alan Groskreutz ,     Pablo Muñoz Dominguez",/seminarContent/seminar11/papers/424_Groskreutz_0126151130-Final-Paper-4-28-15.pdf,/seminarContent/seminar11/presentations/424-Groskreutz_0126151130-PresentationPDF-6-5-15.pdf,,Enhanced surveillance and navigation,"This paper will investigate and propose preliminary Required Surveillance Performance (RSP) requirements associated to a longitudinal arrival separation of 2.0 NM. Just as new regulations regarding navigation are using Required Navigation Performance (RNP) to disassociate the regulation from a particular type of technology and substitute general performance requirements for any current or future navigation technology, an effort in needed to assign RSP requirements to separation minima.  RSP requirements have already been set in Europe for 5NM and 3NM horizontal separations in en-route flight.  Currently referred to as the minimal-pair radar separation, non wake turbulence longitudinal arrival separations are set by ICAO at 3 NM (or 2.5 NM if conditions permit).  Part of the effort in the SESAR 6.8.1 project is to propose a new, non wake turbulence longitudinal arrival separation of 2.0 NM enabled through Required Surveillance Performance (RSP). The proposed preliminary requirements for a 2NM minimal-pair arrival separation were achieved through the use of the separation model developed within the RESET project.  This model uses the current separation minima and their influencing factors to create a separation assurance budget software tool, identifying the various budget components and influencing factors that contribute to the establishment of separation minima. Although several approaches are possible, this formalization takes into account the uncertainties in the position, velocity, and aircraft intent as well as all the factors needed for perception, comprehension and projection of the status of aircraft. This formalization provides the homogeneous means for the technological and procedural assessments in term of contribution to separation minima.   In order to ensure the required TLS, a safety assessment needs to be done to analyze the other factors in order to present a complete safety case. However, the preliminary results of this study show that a RSP associated"
32,425,A Simple Wake Vortex Encounter Severity Metric,"Ivan De Visscher ,     Grégoire Winckelmans,  Vincent Treve",/seminarContent/seminar11/papers/425-De Visscher_0126151141-Final-Paper-5-5-15.pdf,/seminarContent/seminar11/presentations/425-De Visscher_0126151141-PresentationPDF-6-9-15.pdf,,Separation,"This paper presents a severity metric supporting the characterization of the effect of a wake vortex encounter on a follower aircraft. The proposed metric is the Rolling Moment Coefficient computed using various simplified assumptions that lead to a simple and usable metric. The metric can indeed be computed using available aircraft data. The paper also presents the assessment of the metric based on the results of a wake vortex encounter flight test campaign performed by Airbus. The use of the proposed metric yields good agreement with the experimental data. Because it is simple, yet realistic compared to experimental data, the metric can be used in a relative safety analysis permitting a reduction of the wake turbulence separations compared to today’s ICAO standard, as was done in the framework of the RECAT-EU project."
33,427,Interoperability of Horizontal and Vertical Resolution Advisories,Edward Londner,/seminarContent/seminar11/papers/427-Londner_0126151159-Final-Paper-5-5-15.pdf,/seminarContent/seminar11/presentations/427-Londner_0126151159-PresentationPDF-5-28-15.pdf,,Unmanned and remotely piloted aircraft systems,"To operate in civil airspace, unmanned aircraft systems (UAS) are expected to maintain safe separation from other aircraft.  Self-separation and Collision Avoidance Systems (CAS) designed for unmanned aircraft are under development to meet this requirement.  To maintain airspace safety, these systems must interoperate safely with CAS onboard manned aircraft.  Whereas manned aircraft CAS such as TCAS and ACAS Xa issue vertical resolution advisories (RA) that may direct aircraft to climb or descend, new UAS systems may issue horizontal RAs that direct aircraft to turn left or right, potentially leaving UAS free to maneuver vertically during the collision avoidance timeframe.  These vertical maneuvers may negatively interact with manned aircraft employing a vertical CAS, representing a potential safety risk.  This paper summarizes a study conducted to determine the extent of this safety risk and whether the vertical dynamics of UAS should be constrained to ensure interoperability.  Fast time simulations were conducted to determine the collision risk of encounters between an aircraft equipped with TCAS or ACAS Xa and a UAS equipped with ACAS Xu: a CAS developed for unmanned aircraft.  A worst-case-scenario approach was taken in which the UAS altered its vertical rate towards the intended path of the manned aircraft during the collision avoidance timeframe.  The results show that ACAS Xa was safer and more robust to the UAS’s vertical maneuvers than TCAS.  A vertical coordination scheme was also evaluated and was shown to reduce collision risk.  These results will contribute to the drafting of interoperability recommendations for UAS collision avoidance and self-separation system behavior in encounters with manned aircraft."
34,428,A micro view to en-route delays,"Seddik Belkoura ,     Massimiliano Zanin",/seminarContent/seminar11/papers/428-Belkoura_0126151201-Final-Paper-5-26-15.pdf,/seminarContent/seminar11/presentations/428-Belkoura_0126151201-PresentationPDF-6-12-15.pdf,,Network and strategic flow optimisation,"The analysis and characterization of delays is one of the most important research topics in ATM, mainly due to their implications in the cost-efficiency and safety of the system. In spite of this, little attention has been devoted to the assessment and study of non-ATFM delays, and specifically of en-route delays. In this contribution, we present a methodology for comparing the planned and real trajectories of a flight, aimed at identifying those events generating both positive and negative delays. This methodology is then applied to an historical data set representing flights crossing the European airspace during several key days of 2011. Among the results obtained, of special relevance are the characterization of the resilience of the European ATM system, measured by the amount of delays generated and absorbed in en-route segments; and the geographical distribution of events, which is characterized by a high heterogeneity. From a more general perspective, this methodology would allow shedding light on the mechanisms involved in the appearance of en-route delays, thus enabling a better systemic performance."
35,429,The Closed Runway Operation Prevention Device: Applying Automatic Speech Recognition Technology for Aviation Safety,"Shuo Chen ,     Hunter Kopald",/seminarContent/seminar11/papers/429_Chen_0126151204-Final-Paper-4-29-15.pdf,/seminarContent/seminar11/presentations/429-Chen_0126151204-PresentationPDF-6-10-15.pdf,,Human factors,"The MITRE Corporation’s Center for Advanced Aviation System Development (MITRE CAASD) recently completed a field demonstration at Washington/Dulles International Airport (KIAD) of a proof-of-concept system called the Closed Runway Operation Prevention Device (CROPD) to validate the operational feasibility of employing an emerging technology—automatic speech recognition—in the Air Traffic Control (ATC) domain during live operations for safety improvement. Completed on behalf of the Federal Aviation Administration (FAA), the demonstration and subsequent analysis assessed the accuracy of speech recognition in detecting clearances to closed runways in local controller transmissions and the overall performance of an alerting mechanism dependent on speech recognition. The success of applying speech recognition in a live ATC environment depends on overcoming domain-specific challenges, such as rapid and/or slurred speech, poor field audio quality, and language ambiguity (e.g., number sequences that can appear in call signs, speeds, wind advisories, or runway identifiers),  and stringent requirements on system accuracy. To address these challenges, MITRE CAASD employed a combination of tuning and configuration techniques to create the speech recognition component of the CROPD: dictionary customization, statistical language modeling, acoustic model adaptation, and robust parsing. Further, MITRE CAASD developed an application-specific analysis methodology, including performance metrics beyond the standard Word Error Rate (WER) measure of speech recognition performance, to better fit the application and provide a meaningful measure of the overall system performance. This paper briefly outlines the challenges and considerations for applying speech recognition in the ATC domain and describes the CROPD as a particular application to exemplify how the challenges and considerations are addressed via tuning techniques used to adapt the speech recognition system. Performance results from the field test demonstration are presented to illustrate the value of these tuning techniques and identify where future research can target further improvement."
36,433,Towards Climate Optimized Flight Trajectories in a Climate Model: AirTraf,"hiroshi yamashita ,     Volker Grewe,  Patrick Jöckel,  Florian Linke,  Martin Schaefer,  Daisuke Sasaki",/seminarContent/seminar11/papers/433-yamashita_0126151229-Final-Paper-5-6-15.pdf,/seminarContent/seminar11/presentations/433-yamashita_0126151229-PresentationPDF-6-19-15.pdf,,Environment and energy efficiency,"Aviation contributes to the anthropogenic climate impact through emissions. Mobility becomes more and more important to society and hence air transportation is expected to grow further over the next decades. Mitigating the climate impact from aviation emissions is needed and a climate compatible air transportation system is required for a sustainable development of commercial aviation. A number of studies suggest avoiding climate sensitive regions by re-routing horizontally and vertically: climate optimized routing. This includes several routing strategies (mitigation options) and this shows a great potential of the climate impact reduction, since most of the climate impact arises from non-CO2 emissions, which are short-lived and vary regionally. This study introduces a new assessment platform AirTraf, which is a simplified model to perform long-term global air traffic simulation in a climate-chemistry model, enabling the assessment of routing strategies. A demonstration of a one-day AirTraf simulation was performed using 103 North Atlantic flight plans of A330. The results confirmed that AirTraf simulates the air traffic properly with great circle and wind-optimal strategies."
37,434,"Potential Benefits of Arrival Time Assignment, Dynamic Programming Trajectory Optimization applied to Tokyo International Airport","Yoshikazu Miyazawa ,     Haruki Matsuda,  Sadanari Shigetomi,  Akinori Harada,  Tomoyuki Kozuka,  Navinda Wickramasinghe,  Mark Brown,  Yutaka Fukuda",/seminarContent/seminar11/papers/434-Miyazawa_0126151232-Final-Paper-5-7-15.pdf,/seminarContent/seminar11/presentations/434-Miyazawa_0126151232-PresentationPDF-6-18-15.pdf,,Trajectory and queue management,"Efficiency improvement and capacity increase of arrival flights to a congested airport is one of the most challenging problems in ATM (Air Traffic Management) research. The efficiency of commercial jet airliner flights into Tokyo International Airport, the busiest airport in Japan is analyzed using integrated ARSR (Air Route Surveillance Radar) information. Fuel consumption is estimated for each flight from the surveillance information by using meteorological data and aircraft performance information. The actual flight is compared with the optimized trajectory in terms of fuel consumption and flight time, which introduces the potential benefits from the actual flight. The total performance index which consists of each flight fuel consumption and flight time is proposed in order to optimize all the arrival flights to the airport with a constraint of time separation at the terminal point. Dynamic programming method is used not only to optimize each trajectory but also to optimize the arrival time assignment, where the arrival time is given for each flight to minimize the total performance index. The results show that rational arrival sequence and time assignment are generated by the optimization, and the potential benefit deterioration due to imposing the arrival time separation constraint is limited."
38,436,Air Traffic Control Regulation in a Union Bargaining Model Setting,"Eef Delhaye ,     Stef Proost,  Amihai Glazer,  Thomas Blondiau",/seminarContent/seminar11/papers/436-Delhaye_0126151238-Final-Paper-5-7-15.pdf,/seminarContent/seminar11/presentations/436-Delhaye_0126151238-PresentationPDF-6-29-15.pdf,,Finance and policy,"This paper studies the behavior of the air traffic control (ATC) centers in the EU. We investigate the functioning of the European ATC sector with a union bargaining model. In this model, working conditions are the outcome of a bargaining game between the public air traffic agency and the unions of air traffic controllers. We use this framework to understand the behavior of the ATC center for wage formation, their reactions to a price-cap, adoption of new technologies, congestion pricing, effect of vertical disintegration, competition and the possible success of mergers between different national ATC centers. We also conduct an empirical analysis to test the theoretical model and to estimate its parameters. The empirical analysis is based on actual ATC performance data that we obtain from ATM cost-effectiveness reports."
39,440,Adaptative air traffic network: statistical regularities in air traffic management,"Gérald Gurtner ,     Christian Bongiorno,  Salvatore Miccichè,  Fabrizio Lillo,  Rosario Mantegna",/seminarContent/seminar11/papers/440_Gurtner_0126150101-Final-Paper-4-30-15.pdf,/seminarContent/seminar11/presentations/440-Gurtner_0126150101-PresentationPDF-7-1-15.pdf,,"Complexity science, analytics and big data for ATM","Starting from traffic data on flights trajectories – planned and actual ones – in Europe, we build a navigation point network. We study this network which exhibits different features for different European countries. In particular, some countries uses a high number of navpoints, facilitating the planning of the flight plan by air companies at the cost of higher concentrations of traffic in few nodes. Making use of the deviations from the planned trajectories, we find that once again different countries have different control procedures with respect to traffic management. Interestingly, we find that some countries tend to make more deviations when the traffic conditions are low. Moreover, they tend to concentrate the deviations in a few number of nodes, especially during daytime. Finally, the position of these key navigation points are sometimes stable over the days, which shows a consistent use of some navpoint for the same kind of rerouting operations."
40,441,Analysis of Impacts an Eruption of Volcano Stromboli could have on European Air Traffic,"Tanja Luchkova ,     Ruzica Vujasinovic,  Alexander  Lau,  Michael Schultz",/seminarContent/seminar11/papers/441_Luchkova_0126150102-Final-Paper-5-6-15.pdf,/seminarContent/seminar11/presentations/441-Luchkova_0126150102-PresentationPDF-6-8-15.pdf,,Safety and resilience,"The current regulatory situation in Europe is that flying in forecasted, differently contaminated volcanic ash zones is allowed as long as airline’s specific Safety Risk Assessment for volcanic ash events (SRA) is approved. This regulation has the goal to reduce adverse impact of volcanic ash on air traffic management (ATM). There are three different types of SRAs and it is, however, not yet clear what effects on air traffic operations each type eventually has. In this contribution, we concentrate on analysis of those effects: posed number of encounters with volcanic ash cloud as well as the generation of optimized flight trajectories around the cloud. More importantly, we introduce an airspace re-opening scheme during ash crisis situation and investigate its effect. The accent is here put on capacity analysis of the air traffic control (ATC) sectors estimated to be more affected by the necessity of re-routing around the areas of contamination. The analysis of the work-load of the controllers responsible for providing services in those sectors is due to the complexity planned for the future work. Important to mention is that European states do not implement this approach and that it therefore presents the novelty in the field. Moreover, European states do not have a unique understanding of SRA approach meaning that, in a few cases, states still decide to close their airspace in case of ash presence. We do not concentrate on that problem in this investigation and treat the European airspace as airspace with harmonized, unique regulatory set up. Volcanic ash data from the International Civil Aviation Organization’s (ICAO’s) volcanic ash exercise (VOLCEX14/01) and EUROCONTROL’s daily traffic data are used as input data for simulations."
41,453,Statistical analysis of air traffic controllers eye movements,"Yanjun Wang ,     Wei Cong,  Bin Dong,  Fan Wu,  Minghua Hu",/seminarContent/seminar11/papers/453_Wang_0126150208-Final-Paper-5-5-15.pdf,/seminarContent/seminar11/presentations/453-Wang_0126150208-PresentationPDF-6-13-15.pdf,,Human factors,"Eye movements are important indicators of information seeking behavior, and provide an insight into information about interests, goals, plans and cognitive strategies. The understanding of eye movements is thus of great importance to study the behaviors of human who are responsible for the safety and efficiency of a complex system. In air traffic management, much previous research has focused on the investigations on pilots' eye movements. Little has been done on the study of controller's eye movements. Here, we present statistical analysis of controller's eye movements data that are recorded during real-time simulations. Specifically, we examine two commonly investigated oculomotor behaviors, fixation and saccades, to study effect of working experience on eye movements. By comparing the statistical properties of defined metrics and by applying Multifractal Detrended Fluctuation Analysis method to the time series data, we show that working experience do have notable effects on eye movements patterns. Both fixation and saccades are different between qualified controllers and novices. Qualified controllers can use more efficient searching strategies than novices. These findings may help to enhance the quality of controller training. More importantly, they may shed lights on understanding of mechanisms of information seeking of human when execute complex tasks."
42,454,Large-Scale Network Slot Allocation with Dynamic Time Horizons,"Alexander Lau ,     Jan Berling,  Florian Linke,  Volker Gollnick",/seminarContent/seminar11/papers/454_Lau_0126150228-Final-Paper-6-29-15.pdf,/seminarContent/seminar11/presentations/454_Lau_0126150228-PresentationPDF-6-29-15.pdf,,Network and strategic flow optimisation,"The purpose of this paper is to introduce an approach, which serves as initial step for the integration of adverse network impact information, like e.g. weather, to tactical European Air Traffic Flow Management (ATFM). A binary optimization methodology for large-scale linear problem decomposition with column-generation and structured variable pricing is combined with time-based problem segmentation to be able to dynamically integrate information on network impact states. The dynamic character of the approach is in line with SESAR 2020 objectives to improve the NM function in gathering benefits of short-term variations in network system states. A large-scale network scenario with a traffic sample of more than 25.000 flight plan data sets within European airspace is evaluated. Depending on the model time iteration, the Rolling Time Horizon concept adapts the ATFM optimization problem according to actual flight- and system-states. This segmentation approach shows improvements regarding the number of delayed flights, total delay sum and computation time and is suitable for future tactical ATFM optimization with dynamic network impact scenarios."
43,457,Brownian Motion Delay Model for the Integration of Multiple Traffic Management Initiatives,"Juan Rebolllo ,     Chris Brinton",/seminarContent/seminar11/papers/457_Rebolllo_0126150238-Final-Paper-5-5-15.pdf,/seminarContent/seminar11/presentations/457-Rebolllo_0126150238-PresentationPDF-6-9-15.pdf,,Network and strategic flow optimisation,"There is no technology that provides effective support for procedural consideration of the effect of strategic programs on tactical Traffic Management Initiatives (TMIs) and vice versa. A key challenge in the design and use of Air Traffic Management (ATM) decision support tools is to determine how much control should be applied to the flow of traffic and at what point in the flow should it be applied. This challenge has significant impact on the resulting effectiveness of any ATM control program that is applied, because inefficiencies can be caused by either under or over-control of the flow. This paper presents a new analytical approach based on a Brownian Motion (BM) formulation, which quantifies the interactions between TMIs. The proposed General Brownian Motion (GBM) model takes as input uncertain and dynamic demand and capacity and provides an estimate of the delay distribution associated with the TMI controlling the demand. The obtained delay distribution can be used to estimate the probability of over-controlling or under-controlling the flow for the selected TMI parameters. Interactions between TMIs can be characterized by evaluating the probability that one TMI over-/under-controls the flow seen by a down-stream TMI. The delay prediction performance of the model is evaluated using actual Time-Based Flow Management (TBFM) data for PHL, and three case studies including multiple days of data are presented to demonstrate operational uses of the GBM model over two different TMIs and three airports."
44,460,A New Method to Validate the Route Extension Metric against Fuel Efficiency,"Esther Calvo ,     José Manuel Cordero,  Luis D’Alto,  Javier López-Leones,  Miguel Vilaplana",/seminarContent/seminar11/papers/460-Calvo_0126150243-Final-Paper-5-7-15.pdf,/seminarContent/seminar11/presentations/460-Calvo_0126150243-PresentationPDF-6-10-15.pdf,,ATM performance measurement and management,"The Flight Efficiency indicator is used to measure how closely the actual trajectory flown by an aircraft approaches the optimum trajectory between the departure and arrival airports. While this is a clear definition from a purely conceptual point of view, is not trivial to determine that so-called optimum trajectory, and thereby its practical calculation.  Considering this perspective, the most common implementation of the Flight Efficiency indicator limits the calculation to the horizontal component of the flight and considers the optimum or reference trajectory as the Great Circle one, introducing the concept of “achieved distance”, what is in fact an apportion of the first. This direct, geodesic route, is considered in this algorithm as the cheapest and thereby most efficient option. In reality, some objections can be put to this methodology, as aircrafts often do not follow this direct route since airlines have to make tradeoffs between several factors, such as meteorological conditions, which may lead to definitions of optimum which differ from Great Circle distance. In particular, many of the considerations on the limits of the Horizontal Flight Efficiency indicator lead to the inclusion of the vertical component in the Flight Efficiency computation, what is in fact is a major improvement in the ATM Performance Monitoring field that hasn’t been deployed yet, and that may lead to confirm if these Great Circle trajectories are really efficient in terms of fuel consumption. This paper explores this innovative direction in a practical way by using real operation data to validate, addressing first the study of the correlation between the Horizontal Efficiency metric proposed by Eurocontrol and the estimated real fuel efficiency, and secondly it proposes a new methodology that constructs an Enhanced Flight Efficiency indicator that captures better this fuel efficiency by considering also the vertical component of flight."
45,466,The current practice of separation delivery at major European airports,"Gerben Van Baren ,     Catherine Chalon-Morgan,  Vincent Treve",/seminarContent/seminar11/papers/466-Van Baren_0126150311-Final-Paper-5-7-15.pdf,/seminarContent/seminar11/presentations/466-Van Baren_0126150311-PresentationPDF-6-25-15.pdf,,Integrated airport/airside operations,"Separation minima are or can become a key bottleneck for the runway throughput at major airports. Therefore, in the context of SESAR Project 6.8.1, EUROCONTROL is investigating concepts for flexible and dynamic use of wake turbulence separations. In order to successfully develop such concepts and optimize the benefits, it is important that current practices and lessons learnt from today’s operations are understood and taken into account. The aim of the study presented in this paper is therefore to baseline the current practices for separation delivery on final approach at major European airports. For this, site visits to European ATC units in combination with analysis of radar data have been conducted. Statistical characteristics on speed, distance and time spacing as observed in today’s operations depending on e.g., airport, headwind, and distance to threshold are determined. Distance spacing close to the threshold as observed in the data satisfies the minimum radar or wake turbulence separation minima with a buffer that is on average in between 0.5 and 1.0 NM and has a standard deviation of about 0.5 NM. The mean compression of distance spacing on the last 10 NM of the final approach is approximately 1 NM. It is shown that there are considerable differences per airport, and this illustrates that it is important to take into account local conditions in the assessment of benefits for a certain airport. Furthermore, the observed mean and variation of spacing buffers may suggest that for optimized runway throughput, new concepts should not only focus on reduction of minima but also on the management of distance spacing compression variation, e.g. better understanding and predicting aircraft speed performance, such that buffers can be optimized."
