,id,title,authors,paper,presentation,best,theme,abstract
25,17,Trajectory planning for mission survivability of autonomous vehicles in moderately to extremely uncertain environments,"Fanruiqi Zeng (GeorgiaTech), Husni R. Idris (NASA) and John-Paul Clarke (The University of Texas at Austin)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_17.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_17.pdf,,Trajectory Planning II,"Trajectory planning is a particularly challenging task for autonomous vehicles when the uncertainties in their operating environment cannot be characterized statistically. In this paper, we propose a receding horizon control strategy with novel trajectory planning policies that enable dynamic updating of the planned trajectories of autono- mous vehicles operating in environments where potential conflicts are, from a statistical perspective, either partially known or completely unknown. The proposed policies utilize two metrics: (1) the number of feasible trajectories; and (2) the robustness of the feasible trajectories. We measure the effectiveness of the suggested policies in terms of mission survivability, which is defined as the probability that the primary mission is accomplished or, if that is not possible, the vehicle lands safely at an alternative site. We show that a linear combination of both metrics is an effective objec- tive function when there is a mix of partially known and unknown uncertainties. When the operating environment is dominated by unknown disturbances, maximizing the number of feasible trajectories results in the highest mission survivability. These findings have significant implications for achieving safe aviation autonomy."
26,47,Robust CDO trajectory planning under uncertainties in weather prediction,"Shumpei Kamo, Judith Rosenow, Hartmut Fricke (TU Dresden) & Manuel Soler (Universidad Carlos III)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_47.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_47.pdf,*,Trajectory Planning II,"Uncertainties are inherent in aircraft trajectory planning. Trajectories designed under deterministic assumptions can cause significant performance degradation or constraint violation if the actual situation signifi­cantly differs from the assumed conditions. This study proposes computational strategies to plan a robust trajectory in terms of weather prediction, focusing on continuous descent operations. The members of the Global Ensemble Forecast System are used as a set of weather scenarios to reflect the nature of uncertainty in weather prediction along the flight execution. A robust optimal control problem is formalized, which simultaneously considers a set of trajectories for each of the weather scenarios while minimizing the expected value of the overall operational costs. Numerical simulations prove that the generated trajectories are robust for the predicted set of weather scenarios without violating the imposed constraints. Simulations with various cost index settings and pre-set required time of arrival further show that the proposed robust optimal control can cope with these varying operational settings."
27,15,Early detection of night curfew infringements by delay propagation with neural networks,"Ramon Dalmau, Giuseppe Murgese, Yves de Wandeler, Ricardo Correira & Alan Marsden (EUROCONTROL)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_15.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_15.pdf,*,"Complexity Science, Analytics and Big Data for ATM III","Airport night curfews are restrictions applied at some airports that prohibit operations during certain hours of the night, aiming to reduce noise nuisance in the surrounding neighborhood. Despite effectively reducing noise exposure for local residents, these environmental measures can have a negative economic and operational effects on the airspace user and the airport, as well as a negative experience for the passenger. This paper presents a model that, for each flight and well before the starting time of the curfew period, is able to provide the probability (risk) of night curfew infringement. The risk of night curfew infringement is computed from the start time of the restriction and the distribution of in-block times. The former is known for each airport, while the latter is provided by a neural network which was trained on historical data to predict the propagation of arrival delay along the sequence of flights of an aircraft. Results show that the model significantly improves the in-block time predictions, if compared to the current solution. Furthermore, the risk indicator could assist in identifying flights with potential risk of night curfew infringe- ments within a reasonable time frame to implement effective mitigation actions."
28,79,Having a bad day? Predicting high delay days in the National Airspace System,"Lu Dai, Mark Hansen (UC Berkeley), Michael Ball & David Lovell University of Maryland)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_79.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_79.pdf,,"Complexity Science, Analytics and Big Data for ATM III","Experiencing high delays is a “bad day” for the National Airspace System (NAS). We apply machine learning algorithms to model the system delay and predict high delay days in the NAS for the 2010s. A broader scope of factors that may affect the system delay is examined, including queueing delays, terminal conditions, convective weather, wind, traffic volume, and special events. We train models to relate the system delay to these features spatially and temporally, and compare the performance of penalized regressions, kernelized support vector regressions, and ensemble regressions. The learned weights of the selected model reveal the spatial pattern and time consistency of the feature importance. Queuing delays, convective weather, and wind are found to be the most significant causa- tive factors for system delays. We then identify high delay days using the model-predicted delay and observe an increasing trend over the past decade. The counterfactual analysis results suggest worsening convective weather after 2014, and a surge in demand in 2013 that was subsequently compensated by increased capacity."
29,39,Modeling of flight time prediction uncertainty for four-dimensional descent trajectory management,Noboru Takeichi & Ryota Hashimoto (Tokyo Metropolitan University),/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_39.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_39.pdf,,Enhanced Surveillance and Navigation,"This study presents a model for flight-time prediction uncertainty on descent trajectories. Providing the magnitude of flight-time prediction uncertainty on descent trajectories is expected to enable efficient management of traffic flow towards congested airports without affecting safety. Flight-time prediction uncertainty inevitably increases as a flight progresses, owing to fluctuations of atmospheric conditions and aircraft control. In addition, atmospheric conditions and aircraft ground speed can vary significantly in descent trajectories. To develop a model for flight-time prediction uncertainty on descent trajectories, first a model of the increase in flight-time prediction uncertainty over short trajectory segments is derived theoretically. Its coefficients are determined through clustering and regression analysis of actual flight data and numerical weather forecast data. Then, a theoretical model of flight-time predic- tion uncertainty over descent trajectories is formulated to enable the calculation of flight-time uncertainty of descent trajectories using the short trajectory segment data. Through analysis of modeling accuracy of flight-time prediction uncertainty over a large number of actual descent trajectories, the proposed method is demonstrated to provide accu- rate flight-time prediction uncertainty of descent trajectories even under calm and severe weather conditions."
30,78,Leveraging local ADS-B transmissions to assess the performance of air traffic at general aviation airportsks,"Danae Mitkas, David Lovell (University of Maryland), Sandeep Venkatesh & Seth Young (Ohio State University)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_78.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_78.pdf,*,Enhanced Surveillance and Navigation,"This paper presents details of a novel hardware and software architecture for locally and automatically recording air traffic operations data at general aviation airports, including those that primarily serve smaller aircraft and may not have any other means, such as control towers, to collect such data. The platform is based on ADS-B data collected at 1090 and 978 MHz. We describe its deployment on the Amazon Web Services cloud computing environment. Various pre-processing and filtering stages are demonstrated to clean up the data. Some techniques for dealing with unreliable data are described. Finally, we show how to use the resulting data to compile air traffic performance metrics of interest for small airports, including aircraft approach speeds and runway occupancy times. These metrics may then be used to support enhanced models of airport capacity for these facilities."
31,59,Fusion and analysis of data sources for assessing aircraft braking performance on non-dry runways,"Wenxin Zhang, Carter Tegen, Tejas Puranik, David Anvid, Rukmini Roy & Dimitri Mavris (Georgia Institute of Technology)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_59.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_59.pdf,,"Safety, Resilience And Security","Aircraft landing safety is among the important concerns in the aviation industry due to accidents related to runway/taxiway excursions. Following the Southwest Airlines Flight 1248 accident on Dec 8, 2005 the Federal Aviation Administration (FAA) adopted the position that to enhance safety, new procedures were required for airplane operators to assess landing and braking performance at the time of arrival and would include defined field length performance margins. The literature published as a result of the FAA’s mandate, has explored the relationship between adverse weather conditions and braking performance from a qualitative perspective. Factors such as the weather condition, pavement texture characteristics, and slope can all play critical roles in determining braking performance. While the literature has explored how these factors individually may impact braking, no studies have explored the multivariate relationship between such factors and reported braking action by pilots over a wide source of operational landings and considering a variety of data sources. In this paper, the quantitative relationship between different factors that may work to cause or prevent poor braking performance is explored. In order to conduct this analysis, a data fusion framework is developed that is able to collect and fuse sources of data such as runway conditions, runway and airport characteristics, prevailing weather conditions, runway condition codes, and pilot reported braking action. The frame- work is demonstrated on data collected between the years 2016–2020 at various U.S. airports where field condition reports were available. The analysis indicates that this initial statistical distribution and binning of the data substantiates the value of the Runway Condition Code (RwyCC) modeling in predicting actual braking action. Further investigation and development of more refined models is identified for future work."
32,69,Modeling and detecting anomalous safety events in approach flights using ADS-B data,"Alberto Bonifazi, Junzi Sun, Jacco Hoekstra (TU Delft) & Gerben van Baren (ILENT)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_69.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_69.pdf,,"Safety, Resilience And Security","Not all flight data anomalies correspond to operational safety concerns. But anomalous safety events can be linked to anomalies in flight data. During the final phases of a flight, two significant safety events are unstable approach and go-around. In this paper, using Automatic Dependent Surveillance-Broadcast (ADS-B) data, we develop several exceedance and anomaly detection techniques to identify these events. Rule-based algorithms and data- driven Gaussian Mixture Models (GMM) are proposed to identify unstable approaches. A fuzzy logic approach is developed to model and to identify go-arounds. We extend our analysis combining runway information and meteor- ological reports to provide deeper insights on flight safety during the approach. These identification models are also applied to the ADS-B data from the Schiphol Airport area in Amsterdam in 2018. By using a reference report provided by the Dutch transportation regulatory agency, the chosen GMM model can identify 25% to 30% of reported unstable approaches, and the go-around detection model can identify 98% of go-arounds."
33,5,Shortfall analysis of departure throughput during convective weather in complex airport regions,"Gabriele Enea, Margita Pawlak, Tom Reynolds (MIT Lincoln Lab), Dave Knorr & Martin Durbin (FAA)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_5.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_5.pdf,,Weather in ATM,"This study identified the pool of potential additional departures that could be achieved during convective weather days by providing traffic managers with enhanced information not available today, and by improving the infor- mation exchange with aircraft and airport operators. To quantify the shortfall of departures, historical data from the 2019 convective season at the three major airports in New York was evaluated. Route Availability Planning Tool (RAPT) data were used as a starting point for the quantification. RAPT is a real-time decision support tool used by controllers to identify departure routes out of busy terminal areas clear of convective weather so they can be used more effi- ciently. Additional effort was necessary to improve the fidelity of RAPT data and to include downstream sector capacity information (which is not currently captured by RAPT) into the analysis. An estimated total of 952 potential additional departure opportunities were identified for the entire convective weather season of 2019 for the three major New York airports. Over seventy days impacted by convective weather, an average of 13.6 potential additional departure oppor- tunities were identified per weather day ( 4.5 per airport). Benefits against this pool may be realizable by providing controllers, pilots and airline operators with training and additional information in the future which is not available today. The methodology presented in this paper can be adapted to other regions where convective weather impacts departure operations."
34,21,Wind profile estimation from aircraft derived data using Kalman Filters and Gaussian Process Regression,"Marius Marinescu, Alberto Olivares, Ernesto Staffetti (Rey Juan Carlos University) & Junzi Sun (TU Delft)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_21.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_21.pdf,,Weather in ATM,"Accurate wind information is crucial in air traffic management, for instance, to improve trajectory predict- ability and precision in controlled time of arrival. Nowadays air traffic management relies on Numerical Weather Prediction, which usually has low resolution and low update rate. A potential approach to improve the resolution and accuracy of the weather predictions consist on using airborne aircraft as meteorological sensors. Aircraft surveil- lance systems such as ADS-B and Mode S, transmit data related to weather conditions, automatically or in response to interrogation by air traffic control surveillance radars. In this paper, three different methods to construct wind profiles from surveillance data have been applied and a comparison between them has been carried out. The first two methods being modifications of the Kalman Filter have been referred to as Adapted Kalman Filter and Smooth Adapted Kalman Filter. The third one is based on Gaussian Process Regression. The Kalman Filter based methods are able to assimilate nearby data in a straightforward way and update the wind speed estimation in real-time. Gaussian Process Regression is a very flexible and general regression model that can smoothly interpolate in space and extrap- olate in time. These three methods have been validated using a test data set, achieving a reduction of 50% of the prediction uncertainty in comparison to a baseline model. Moreover, the Gaussian Process methodology has been applied to reconstruct and forecast the wind field."
35,16,Recommending strategic air traffic management initiatives in convective weather,"James Jones, Zach Ellenbogen & Yan Glina (MIT Lincoln Lab)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_16.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_16.pdf,*,Weather in ATM,"The presence of uncertainty in weather forecasts poses significant challenges for air traffic managers. These challenges can have major repercussions on stakeholders in terms of their impact on the delay within the system. In this paper, we discuss an approach for recommending Traffic Management Initiative (TMI) parameters during uncer- tain weather conditions. We propose four methods for TMI selection. The first two favor random exploration of TMI decisions. An epsilon-greedy approach and a softmax algorithm are also evaluated against the two random explora- tion approaches. A parallel fast-time simulation framework is presented for evaluating the proposed methods over a range of weather forecast scenarios. A set of regional TMIs is applied and tested against a case day in which the airspace capacity in the Northeast United States was compromised by convective weather. Both the softmax and epsilon-greedy approaches demonstrate strong performance relative to the other methods. The results suggest that the approach could potentially aid air traffic stakeholders in understanding how to best deal with weather forecast uncertainty."
36,31,Towards AI-based air traffic control,"Mudhakar Srivatsa, Raghu Ganti, Linsong Chu (IBM Research), Martin Christiansson, Sofia Rydell & Billy Josefsson (LFV)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_31.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_31.pdf,,Separation,"Air traffic, despite the recent dip due to Covid, is expected to grow 30-40% year on year. With the potential inclusion of UAVs (Unmanned Aerial Vehicles) into controlled airspace over the next decade, it is anticipated that the congestion levels in air space will increase 10 fold. This paper presents an AI-based approach to air traffic control, with the aim of alleviating the load and improving the efficiency of human-agents (air traffic controllers). One of the primary goals of air traffic control is to safely navigate an aircraft through controlled airspace using real-time control actions - such as changes to ground speed, heading (direction of travel) and altitude of an aircraft. The risk sensitive nature of this environment calls for precise explanations (why take an action) and counterfactual(why not take an action) explanations, real-time responsiveness, the ability to present succinct actions to a human agent, while simultaneously optimizing for air traffic delays, fuel burn rates, and weather conditions. This paper presents algorithms and a system architec- ture for anticipating separation losses (conflicts in airspace) and a lattice-based search space exploration AI planner to recommend actions to avoid such conflicts. The key contributions of the paper include: (i) fast detection (prediction) of conflicts in a controlled airspace, and (ii) fast lattice space exploration based AI solver to produce a set of feasible resolu- tions for the detected conflicts. Additionally, this paper discuss how to weight the different resolutions and how future work on optimisation techniques could improve the efficiency of the algorithm and address various known limitations of the current approach from both technical and human-agent perspective. The evaluations are conducted against an air traffic simulator, Narsim, showing the ability to avoid separation losses, while minimizing the number of actions even at 2-3x normal air traffic loads."
37,72,Towards conflict resolution with deep multi-agent reinforcement learning,"Ralvi Isufaj, David Aranega Sebastia & Miquel Angel Piera (UAB)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_72.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_72.pdf,*,Separation,"Safety in ATM at the tactical level is ensured by human controllers. Automatic Detection and Resolution (CD&R) tools are one way to assist controllers in their tasks. However, the majority of existing methods do not account for factors that can affect the quality and efficiency of resolutions. Furthermore, future challenges such as sustain- ability and the environmental impact of aviation must be tackled. In this work, we propose an innovative approach to pairwise conflict resolution, by modelling it as a Multi-Agent Reinforcement Learning (MARL) to improve the quality of resolutions based on a combination of several factors. We use Multi-Agent Deep Deterministic Policy Gradient (MADDPG) to generate resolution maneuvers. We propose a reward function that besides solving the conflicts attempts to optimize the resolutions in terms of time, fuel consumption and airspace complexity. The models are evaluated on real traffic, with a data augmentation technique utilized to increase the variance of conflict geometries. We achieve promising results with a resolution rate of $93\%$, without the agents having any previous knowledge of the dynamics of the environment. Furthermore, the agents seem to be able to learn some desirable behaviors such as preferring small heading changes to solve conflicts in one time step. Nevertheless, the non-stationarity of the environment makes the learning procedure non-trivial. We argue ways that tangible qualities such as resolution rate and intangible qualities such as resolution acceptability and explainability can be improved."
38,42,Learning uncertainty parameters for tactical conflict resolution,"Sarah Degaugue, Jean-Baptiste Gotteland & Nicolas Durand (ENAC)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_42.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_42.pdf,,Separation,"Assisting air traffic controllers in their deconfliction task is challenging. A five nautical mile separation standard in the horizontal plane and one thousand feet vertically are required in the upper airspace between aircraft. However, air traffic controllers generally need to take extra margins in their mental process. These margins can impact efficiency and capacity but are essential to manage safely the evolving traffic situations. It is necessary to model uncertainties on controllers trajectories predictions in order to imagine assistance tools that can mimic their percep- tion of conflict risk. This article models uncertainties on the speed prediction, pilots reaction times when a maneuver is started or ended, and heading change accuracy. A method is proposed to estimate these values on deconflicted trajectories benchmarks. First we apply our method to benchmarks that where artificially created with an automatic solver calibrated with specific known uncertainty parameters. We show that the uncertainty on speed prediction, maneuver start time and heading change can be retrieved afterwards with a good accuracy. Then we apply our method to benchmarks of conflicts solved by qualified air traffic controllers. The method works but the quality of the results is questionable because of the small data size and the big variability in the air traffic controllers decisions."
39,4,Development and testing of a collaborative display for UAV traffic management and tower control,"Daan van Aken, Dominik Janisch & Clark Borst (TU Delft)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_4.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_4.pdf,*,Human Factors,"The forecasted increase in unmanned aerial vehicle (UAV) traffic in lower airspace raises concerns for main- taining the safety of flight operations at towered airports. Regulatory bodies envision a collaborative environment between UAV Traffic Management (UTM) and air traffic management to facilitate safe UAV operations within controlled airspace. This will require the development of an interface for tower controllers to interact with UTM concerning UAV flights within the aerodrome control zone. In this study we present relevant design considerations for such a display and introduce a concept for dynamically segregating UAVs from manned aircraft using geofences. Remote human-in- the-loop simulations with air traffic controllers were performed to test our assumptions. Results confirm the utility of several interface elements, in particular UAV priority and routing indications. Furthermore, results show that providing controllers with a grid of geofences was considered a useful tool in re-routing UAVs. Surprisingly, the control strategy for geofences was not different from existing control strategies for manned aircraft. Performance could be improved by increasing transparency and predictability of UAV routing with novel display elements, as well as providing more authority over UAV locomotion. Further work is needed to investigate controller behavior and performance in an environment which requires oversight of both UAV and manned traffic, higher levels of UTM sophistication as well as simulating a broader range of UAV missions and scenarios."
40,40,Embodied multimodal interaction with a portable mixed reality-based digital tower,"Pallavi Mohan, Sameer Alam, Mohammed Nadirsha, Nimrod Lilith (NTU Singapore) & Åsa Svensson (LFV)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_40.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_40.pdf,,Human Factors,"A major topic of air traffic research in the past decade has been of digital towers (DTs) that replace physical air traffic control towers by reproducing live camera feeds of out-of-tower (OOT) views using massive immersive spatial displays. With the recent pandemic-induced decline in air traffic, the quest to introduce cost-effective alternative solu- tions for DTs seems especially urgent. Recent developments in mixed reality (MR)-based visualizations have allowed complex spatial data to be better represented in a stereoscopic virtual space. Moreover, the immersion that MR offers is highly customizable, allowing controllers to maintain their view of the environment along with the OOT view, similar to a physical tower. Additionally, the increasingly robust technical capabilities of self-contained MR-based Head-Mounted Devices (HMDs) (such as Microsoft HoloLens 2) gives rise to the possibility of designing a cohesive and self-contained DT system on such a platform, making the DT system cost-effective, portable and interactive. In this paper, we have devel- oped a simulated Digital Tower environment in mixed reality using Microsoft HoloLens 2, with intuitive embodied and multimodal interactive capabilities. The system incorporates several visual features from real-world air traffic control envi- ronment and visualizes them in mixed reality with added interactive capabilities for aircrafts, gates and runways. We then evaluate the preliminary system with experienced air traffic controllers and our findings show that such a mixed reality representations of air traffic control is accepted by controllers as a useful way to visualize information on the OOT view. We also find that the visual and interactive affordances provided by the system shows promising potential to augment, and possibly replace present digital tower set-ups as a self-contained, interactive and portable DT system."
41,7,Readback error detection by automatic speech recognition to increase ATM safety,Hartmut Helmke (DLR) et al,/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_7.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_7.pdf,,Human Factors,"One of the crucial tasks of an air traffic controller (ATCo) is to evaluate pilot readbacks and to react in case of errors. Undetected readback errors, when not corrected by ATCos, can have a dramatic impact on air traffic management (ATM) safety. Although they seldomly occur, the benefits of even one prevented incident due to automatic readback error detection justifies the efforts. This, however, requires highly reliable detections, which is be-yond the performance of currently available automatic speech recognition implementations. The HAAWAII project aims to achieve false alarm rates below 10% and readback error detection rates better than 50%. After performing a preliminary analysis by comparing ATCo utterances with pilot readbacks on word level, this approach proves to be very ineffective. Callsigns are abbreviated or not even pronounced, altitude and speed units are often not used, for example “nineteen eight” is the same as “one one nine decimal eight”. Therefore, the presented approach trans- forms recognized word sequences into so-called ATC concepts, as agreed with the ontology of the SESAR project PJ.16-04. Detecting readback errors on concept level is more reliable and robust as it also considers different forms of conveying the same semantic messages and is also more tolerant to partially misrecognized words. Nevertheless, a good recognition rate on word level is essential to correctly transform words into concepts, which will be achieved by integrating voice data from ATCo utterances and pilot readbacks with context information such as data concerning radar, flight plans, and weather. This paper presents relevant use cases, the ontology-based algorithm, and initial results regarding callsign recognition accuracy for automatic readback error detection purposes."
42,13,Equity within air transportation management – an analysis of inequity index for multi-stakeholders optimisation,"Marie Carré, Eric Nantier (Swiss), Séverine Durieux & Laurent Piétrac (Institut Pascal)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_13.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_13.pdf,,ATM Performance Measurement and Management I,"Current equity definition hampers innovation within the Air Traffic Management (ATM). Even if different defi- nitions are currently well established, summer 2018 and 2019 highlighted the urgent need for flexibility and efficiency that current equity definitions cannot cover anymore. Moreover, in any group decision targeting the best performances for the group can be at the expenses of some stakeholders. Therefore, new equity perspectives must be proposed. In our paper, we propose a new paradigm, and explore the first steps. Equity has a multi-criteria based definition, and should be guaranteed over time instead of ensuring it in every situation. We first introduce the context of our research and point out, thanks to a literature review, three inequity indexes successfully used in other fields. We analyze their sensitiveness and pertinence according to our problem. We discuss then the results and the following research paths."
43,80,Miles-in-trail restrictions and aviation system performance: Chicago O’Hare case study,Ke Liu & Mark Hansen (UC Berkeley),/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_80.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_80.pdf,,ATM Performance Measurement and Management I,"Miles-in-Trail (MIT) is the most common Traffic Management Initiatives (TMI). An MIT places a minimum spacing requirement between aircrafts at a specific location to manage the imbalance between capacity and demand at a given airport, or to support merging streams in the sectors. This paper focuses on the improvement opportuni- ties from the reduction of MIT. We design a model including estimation of planned arrival time and a deterministic model to assess the impacts of a given MIT or a set of MITs. Our model is applied to ORD airport of 2018 as a case study. As results show, if all ORD-sourced MITs were eliminated, the overall queueing delay would increase by 3.3 hours per day on average while arrival delay would decrease by 14.7 hours per day. We also found that ORD during 8:00-9:00, 11:00-12:00, and 17:30-18:30 tends to experience more throughput reduction when implementing MITs and those delayed flights are allocated into 9:00-10:00, 12:00-13:00, and 18:30-19:30 respectively. Our results strongly suggest that ORD-sourced MITs, while relieving some build-up of flights in the ORD terminal area, do so at a substan- tial penalty in the form of increased arrival delay and throughput shortfalls"
44,84,Quantifying the impact of air travel on growth of COVID-19 pandemic in the United States,"Lu Dai, Ivan Tereshchenko & Mark Hansen (UC Berkeley)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_84.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_84.pdf,*,Aviation and the Pandemic I,"This paper develops models to quantify the dynamics of the impact of air travel on the spread of the COVID-19 pandemic, using a wide range of datasets covering the period from March to December 2020. With the help of flight operation data, we first develop a novel approach to estimate the county-level daily air passenger traffic, which combines passenger load factor estimates and information about the air traffic distribution. Cross-sectional models using aggregated county-level variables are estimated. While this study focuses on air travel variables, we also control for potential spatial autocorrelation and other relevant covariates, including vehicle miles traveled (VMT), road network connectivity, demographic characteristics, and climate. The model results indicate that air travel has a strong and posi- tive impact on the initial pandemic growth rate for both case-based and fatality-based aggregate models."
45,75,COVID-19: passenger boarding and disembarkation,"Michael Schultz (TU Dresden), Majid Soolaki, Elnaz Bakhshian (University College Dublin), Mostafa Salari (University of Calgary) & Jörg Fuchte (Diehl Aviation)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_75.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_75.pdf,,Aviation and the Pandemic I,"Passenger boarding and disembarkation are important handling processes and take place in the confined space of the aircraft cabin. While boarding can be controlled to a certain extent, passenger disembarkation at the end of a flight takes place in a less controllable environment. Under the current COVID-19 boundary conditions, cabin processes must not only be efficient in terms of time but also significantly reduce any potential risk of virus transmission to passengers. For this complex challenge, we have developed a mathematical model that takes these conflicting objective functions into account to optimize both boarding and disembarkation. Using improved seat allocations, genetic algorithms provide improved sequences for groups of passengers (e.g. families or couples). The selected use cases indicate a significant reduction in boarding and disembarkation time when physical distances between passenger groups are mandatory to satisfy pandemic regulations. In particular, we propose to activate the cabin lights at the seats in a dedicated way to inform passenger groups about the disembarkation sequences. Thus, our methods can be already applied to real flights."
46,46,Data-driven analysis method for calculated time over in air traffic flow management,"Daichi Toratani, Yoichi Nakamura & Megumi Oka (ENRI)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_46.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_46.pdf,,Trajectory Prediction and Trajectory and Queue Management I,"Due to limited airspace and airport capacity, excessive traffic demand overwhelms air traffic control and causes traffic delays. Air traffic flow management (ATFM) is widely used to prevent excessive traffic demand. ATFM regu- lates air traffic using traffic management initiatives (TMIs), such as ground delay, miles-in-trail, and speed adjustment. In Japan, the Calculated Fix Departure Time (CFDT), also known as the Calculated Time Over, is being developed as an additional TMI, and trials on CFDT operation have been conducted. The CFDT can be performed if pilots accept the CFDT assigned by the ATFM system. Therefore, a CFDT procedure with a high acceptance rate by pilots is necessary to establish effective CFDT operation. To estimate the acceptance rate, this study develops an analysis method for CFDT operation using data collected in trial operations. With the estimated acceptance rate, the potential performance of the CFDT operation can be quantitatively discussed. The proposed analysis method can contribute to the design of an efficient procedure for CFDT operation by providing the estimated acceptance rate."
47,6,Evaluation of aircraft speed and wind modeling accuracy in automation for trajectory based operations,"Gabriele Enea, Michael McPartland & Timothy Bonin (MIT Lincoln Lab)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_6.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_6.pdf,*,Trajectory Prediction and Trajectory and Queue Management I,"Trajectory Based Operations (TBO) is a new approach to manage air traffic being implemented in many part of the world, including US and Europe. A study which evaluates aircraft descent speed modeling and the impact of wind data into TBO systems is presented in this paper. Differences between the descent speed models used by TBO systems and descent speed derived by aircraft interrogations through Mode S Enhanced Surveillance (EHS) vary depending on aircraft types between 1.4% and 7.7%. Modest improvements in the performance of the Time- Based Flow Management (TBFM) system were observed by using wind data derived by a more accurate forecast than currently used. For the best performing flights in the sample analyzed, the Root Mean Squared Error (RMSE) of the Estimated Time of Arrival (ETA) error improved by almost 7%. Larger improvements for the best performing flights seem to be achievable during days impacted by high winds with a reduction of the ETA RMSE error of 24%. Future work will explore how larger benefits to TBO performance will be enabled through other enhancements, such as to trajectory prediction algorithms."
48,23,Feasibility study of free routing airspace operation over the North Pacific airspace,"Hiroko Hirabayashi (Tokyo Metropolitan University/ENRI), Mark Brown (ENRI) & Noboru Takeichi (Tokyo Metropolitan University)",/seminarContent/seminar14/papers/ATM_Seminar_2021_paper_23.pdf,/seminarContent/seminar14/presentations/ATM_Seminar_2021_Presentation_pdf_23.pdf,*,ATM Performance Measurement and Management II,"A fast-time simulation study was conducted to examine the expansion of flexible track operations into the area occupied by the five NOPAC (North PACific) Air Traffic Service (ATS) routes, an area of high traffic demand. In this study, User-preferred routes (UPR) were created in a proposed NOPAC Free Route Airspace (FRA) area, in which airspace users (AU) may design routes with few constraints, and compared with current fixed NOPAC route structure by fast- time simulation. To reflect the effect of daily and seasonal wind variations, a clustering analysis approach was applied to select representative wind conditions for flight route generation. Fuel burn was used to evaluate the effect of the NOPAC FRA on the efficiency of flight operations, and Potential Loss of Separation (PLOS) was examined for three minimum lateral separations to evaluate the effects of Communication, Navigation and Surveillance (CNS) performance on airspace capacity and Air Traffic Control (ATC) workload. The simulation results show a trend of increased efficiency of individual NOPAC FRA flight routes and reduced overall PLOS time. This indicates that a NOPAC FRA could improve capacity and efficiency while maintaining or increasing safety."
